"","Id","week","region_code","region_name","TauxGrippe","flu.rate","year","wk","date"
"340",7215,201028,11,"ILE-DE-FRANCE","1",1,2010,28,2010-07-12
"341",7193,201029,11,"ILE-DE-FRANCE","0",0,2010,29,2010-07-19
"342",7171,201030,11,"ILE-DE-FRANCE","0",0,2010,30,2010-07-26
"343",7149,201031,11,"ILE-DE-FRANCE","3",3,2010,31,2010-08-02
"344",7127,201032,11,"ILE-DE-FRANCE","0",0,2010,32,2010-08-09
"345",7105,201033,11,"ILE-DE-FRANCE","0",0,2010,33,2010-08-16
"346",7083,201034,11,"ILE-DE-FRANCE","1",1,2010,34,2010-08-23
"347",7061,201035,11,"ILE-DE-FRANCE","2",2,2010,35,2010-08-30
"348",7039,201036,11,"ILE-DE-FRANCE","7",7,2010,36,2010-09-06
"349",7017,201037,11,"ILE-DE-FRANCE","7",7,2010,37,2010-09-13
"350",6995,201038,11,"ILE-DE-FRANCE","16",16,2010,38,2010-09-20
"351",6973,201039,11,"ILE-DE-FRANCE","15",15,2010,39,2010-09-27
"352",6951,201040,11,"ILE-DE-FRANCE","22",22,2010,40,2010-10-04
"353",6929,201041,11,"ILE-DE-FRANCE","15",15,2010,41,2010-10-11
"354",6907,201042,11,"ILE-DE-FRANCE","38",38,2010,42,2010-10-18
"355",6885,201043,11,"ILE-DE-FRANCE","19",19,2010,43,2010-10-25
"356",6863,201044,11,"ILE-DE-FRANCE","19",19,2010,44,2010-11-01
"357",6841,201045,11,"ILE-DE-FRANCE","6",6,2010,45,2010-11-08
"358",6819,201046,11,"ILE-DE-FRANCE","22",22,2010,46,2010-11-15
"359",6797,201047,11,"ILE-DE-FRANCE","62",62,2010,47,2010-11-22
"360",6775,201048,11,"ILE-DE-FRANCE","76",76,2010,48,2010-11-29
"361",6753,201049,11,"ILE-DE-FRANCE","175",175,2010,49,2010-12-06
"362",6731,201050,11,"ILE-DE-FRANCE","271",271,2010,50,2010-12-13
"363",6709,201051,11,"ILE-DE-FRANCE","345",345,2010,51,2010-12-20
"364",6687,201052,11,"ILE-DE-FRANCE","466",466,2010,52,2010-12-27
"365",6665,201101,11,"ILE-DE-FRANCE","496",496,2011,1,2011-01-03
"366",6643,201102,11,"ILE-DE-FRANCE","310",310,2011,2,2011-01-10
"367",6621,201103,11,"ILE-DE-FRANCE","232",232,2011,3,2011-01-17
"368",6599,201104,11,"ILE-DE-FRANCE","229",229,2011,4,2011-01-24
"369",6577,201105,11,"ILE-DE-FRANCE","194",194,2011,5,2011-01-31
"370",6555,201106,11,"ILE-DE-FRANCE","164",164,2011,6,2011-02-07
"371",6533,201107,11,"ILE-DE-FRANCE","78",78,2011,7,2011-02-14
"372",6511,201108,11,"ILE-DE-FRANCE","31",31,2011,8,2011-02-21
"373",6489,201109,11,"ILE-DE-FRANCE","34",34,2011,9,2011-02-28
"374",6467,201110,11,"ILE-DE-FRANCE","29",29,2011,10,2011-03-07
"375",6445,201111,11,"ILE-DE-FRANCE","13",13,2011,11,2011-03-14
"376",6423,201112,11,"ILE-DE-FRANCE","12",12,2011,12,2011-03-21
"377",6401,201113,11,"ILE-DE-FRANCE","16",16,2011,13,2011-03-28
"378",6379,201114,11,"ILE-DE-FRANCE","4",4,2011,14,2011-04-04
"379",6357,201115,11,"ILE-DE-FRANCE","6",6,2011,15,2011-04-11
"380",6335,201116,11,"ILE-DE-FRANCE","7",7,2011,16,2011-04-18
"381",6313,201117,11,"ILE-DE-FRANCE","3",3,2011,17,2011-04-25
"382",6291,201118,11,"ILE-DE-FRANCE","3",3,2011,18,2011-05-02
"383",6269,201119,11,"ILE-DE-FRANCE","4",4,2011,19,2011-05-09
"384",6247,201120,11,"ILE-DE-FRANCE","1",1,2011,20,2011-05-16
"385",6225,201121,11,"ILE-DE-FRANCE","5",5,2011,21,2011-05-23
"386",6203,201122,11,"ILE-DE-FRANCE","3",3,2011,22,2011-05-30
"387",6181,201123,11,"ILE-DE-FRANCE","3",3,2011,23,2011-06-06
"388",6159,201124,11,"ILE-DE-FRANCE","6",6,2011,24,2011-06-13
"389",6137,201125,11,"ILE-DE-FRANCE","2",2,2011,25,2011-06-20
"390",6115,201126,11,"ILE-DE-FRANCE","4",4,2011,26,2011-06-27
"391",6093,201127,11,"ILE-DE-FRANCE","7",7,2011,27,2011-07-04
"392",6071,201128,11,"ILE-DE-FRANCE","0",0,2011,28,2011-07-11
"393",6049,201129,11,"ILE-DE-FRANCE","0",0,2011,29,2011-07-18
"394",6027,201130,11,"ILE-DE-FRANCE","0",0,2011,30,2011-07-25
"395",6005,201131,11,"ILE-DE-FRANCE","1",1,2011,31,2011-08-01
"396",5983,201132,11,"ILE-DE-FRANCE","11",11,2011,32,2011-08-08
"397",5961,201133,11,"ILE-DE-FRANCE","4",4,2011,33,2011-08-15
"398",5939,201134,11,"ILE-DE-FRANCE","3",3,2011,34,2011-08-22
"399",5917,201135,11,"ILE-DE-FRANCE","0",0,2011,35,2011-08-29
"400",5895,201136,11,"ILE-DE-FRANCE","0",0,2011,36,2011-09-05
"401",5873,201137,11,"ILE-DE-FRANCE","13",13,2011,37,2011-09-12
"402",5851,201138,11,"ILE-DE-FRANCE","13",13,2011,38,2011-09-19
"403",5829,201139,11,"ILE-DE-FRANCE","24",24,2011,39,2011-09-26
"404",5807,201140,11,"ILE-DE-FRANCE","17",17,2011,40,2011-10-03
"405",5785,201141,11,"ILE-DE-FRANCE","16",16,2011,41,2011-10-10
"406",5763,201142,11,"ILE-DE-FRANCE","17",17,2011,42,2011-10-17
"407",5741,201143,11,"ILE-DE-FRANCE","18",18,2011,43,2011-10-24
"408",5719,201144,11,"ILE-DE-FRANCE","30",30,2011,44,2011-10-31
"409",5697,201145,11,"ILE-DE-FRANCE","17",17,2011,45,2011-11-07
"410",5675,201146,11,"ILE-DE-FRANCE","45",45,2011,46,2011-11-14
"411",5653,201147,11,"ILE-DE-FRANCE","23",23,2011,47,2011-11-21
"412",5631,201148,11,"ILE-DE-FRANCE","29",29,2011,48,2011-11-28
"413",5609,201149,11,"ILE-DE-FRANCE","55",55,2011,49,2011-12-05
"414",5587,201150,11,"ILE-DE-FRANCE","48",48,2011,50,2011-12-12
"415",5565,201151,11,"ILE-DE-FRANCE","26",26,2011,51,2011-12-19
"416",5543,201152,11,"ILE-DE-FRANCE","73",73,2011,52,2011-12-26
"417",5521,201201,11,"ILE-DE-FRANCE","72",72,2012,1,2012-01-02
"418",5499,201202,11,"ILE-DE-FRANCE","35",35,2012,2,2012-01-09
"419",5477,201203,11,"ILE-DE-FRANCE","25",25,2012,3,2012-01-16
"420",5455,201204,11,"ILE-DE-FRANCE","72",72,2012,4,2012-01-23
"421",5433,201205,11,"ILE-DE-FRANCE","160",160,2012,5,2012-01-30
"422",5411,201206,11,"ILE-DE-FRANCE","280",280,2012,6,2012-02-06
"423",5389,201207,11,"ILE-DE-FRANCE","409",409,2012,7,2012-02-13
"424",5367,201208,11,"ILE-DE-FRANCE","327",327,2012,8,2012-02-20
"425",5345,201209,11,"ILE-DE-FRANCE","211",211,2012,9,2012-02-27
"426",5323,201210,11,"ILE-DE-FRANCE","136",136,2012,10,2012-03-05
"427",5301,201211,11,"ILE-DE-FRANCE","135",135,2012,11,2012-03-12
"428",5279,201212,11,"ILE-DE-FRANCE","52",52,2012,12,2012-03-19
"429",5257,201213,11,"ILE-DE-FRANCE","50",50,2012,13,2012-03-26
"430",5235,201214,11,"ILE-DE-FRANCE","36",36,2012,14,2012-04-02
"431",5213,201215,11,"ILE-DE-FRANCE","11",11,2012,15,2012-04-09
"432",5191,201216,11,"ILE-DE-FRANCE","5",5,2012,16,2012-04-16
"433",5169,201217,11,"ILE-DE-FRANCE","1",1,2012,17,2012-04-23
"434",5147,201218,11,"ILE-DE-FRANCE","4",4,2012,18,2012-04-30
"435",5125,201219,11,"ILE-DE-FRANCE","0",0,2012,19,2012-05-07
"436",5103,201220,11,"ILE-DE-FRANCE","0",0,2012,20,2012-05-14
"437",5081,201221,11,"ILE-DE-FRANCE","0",0,2012,21,2012-05-21
"438",5059,201222,11,"ILE-DE-FRANCE","1",1,2012,22,2012-05-28
"439",5037,201223,11,"ILE-DE-FRANCE","0",0,2012,23,2012-06-04
"440",5015,201224,11,"ILE-DE-FRANCE","0",0,2012,24,2012-06-11
"441",4993,201225,11,"ILE-DE-FRANCE","2",2,2012,25,2012-06-18
"442",4971,201226,11,"ILE-DE-FRANCE","3",3,2012,26,2012-06-25
"443",4949,201227,11,"ILE-DE-FRANCE","12",12,2012,27,2012-07-02
"444",4927,201228,11,"ILE-DE-FRANCE","0",0,2012,28,2012-07-09
"445",4905,201229,11,"ILE-DE-FRANCE","0",0,2012,29,2012-07-16
"446",4883,201230,11,"ILE-DE-FRANCE","0",0,2012,30,2012-07-23
"447",4861,201231,11,"ILE-DE-FRANCE","5",5,2012,31,2012-07-30
"448",4839,201232,11,"ILE-DE-FRANCE","0",0,2012,32,2012-08-06
"449",4817,201233,11,"ILE-DE-FRANCE","2",2,2012,33,2012-08-13
"450",4795,201234,11,"ILE-DE-FRANCE","7",7,2012,34,2012-08-20
"451",4773,201235,11,"ILE-DE-FRANCE","5",5,2012,35,2012-08-27
"452",4751,201236,11,"ILE-DE-FRANCE","3",3,2012,36,2012-09-03
"453",4729,201237,11,"ILE-DE-FRANCE","4",4,2012,37,2012-09-10
"454",4707,201238,11,"ILE-DE-FRANCE","8",8,2012,38,2012-09-17
"455",4685,201239,11,"ILE-DE-FRANCE","5",5,2012,39,2012-09-24
"456",4663,201240,11,"ILE-DE-FRANCE","25",25,2012,40,2012-10-01
"457",4641,201241,11,"ILE-DE-FRANCE","8",8,2012,41,2012-10-08
"458",4619,201242,11,"ILE-DE-FRANCE","13",13,2012,42,2012-10-15
"459",4597,201243,11,"ILE-DE-FRANCE","6",6,2012,43,2012-10-22
"460",4575,201244,11,"ILE-DE-FRANCE","1",1,2012,44,2012-10-29
"461",4553,201245,11,"ILE-DE-FRANCE","5",5,2012,45,2012-11-05
"462",4531,201246,11,"ILE-DE-FRANCE","27",27,2012,46,2012-11-12
"463",4509,201247,11,"ILE-DE-FRANCE","61",61,2012,47,2012-11-19
"464",4487,201248,11,"ILE-DE-FRANCE","73",73,2012,48,2012-11-26
"465",4465,201249,11,"ILE-DE-FRANCE","68",68,2012,49,2012-12-03
"466",4443,201250,11,"ILE-DE-FRANCE","104",104,2012,50,2012-12-10
"467",4421,201251,11,"ILE-DE-FRANCE","147",147,2012,51,2012-12-17
"468",4399,201252,11,"ILE-DE-FRANCE","233",233,2012,52,2012-12-24
"469",4377,201301,11,"ILE-DE-FRANCE","218",218,2013,1,2013-01-07
"470",4355,201302,11,"ILE-DE-FRANCE","278",278,2013,2,2013-01-14
"471",4333,201303,11,"ILE-DE-FRANCE","313",313,2013,3,2013-01-21
"472",4311,201304,11,"ILE-DE-FRANCE","562",562,2013,4,2013-01-28
"473",4289,201305,11,"ILE-DE-FRANCE","586",586,2013,5,2013-02-04
"474",4267,201306,11,"ILE-DE-FRANCE","447",447,2013,6,2013-02-11
"475",4245,201307,11,"ILE-DE-FRANCE","570",570,2013,7,2013-02-18
"476",4223,201308,11,"ILE-DE-FRANCE","490",490,2013,8,2013-02-25
"477",4201,201309,11,"ILE-DE-FRANCE","427",427,2013,9,2013-03-04
"478",4179,201310,11,"ILE-DE-FRANCE","204",204,2013,10,2013-03-11
"479",4157,201311,11,"ILE-DE-FRANCE","95",95,2013,11,2013-03-18
"480",4135,201312,11,"ILE-DE-FRANCE","49",49,2013,12,2013-03-25
"481",4113,201313,11,"ILE-DE-FRANCE","36",36,2013,13,2013-04-01
"482",4091,201314,11,"ILE-DE-FRANCE","30",30,2013,14,2013-04-08
"483",4069,201315,11,"ILE-DE-FRANCE","33",33,2013,15,2013-04-15
"484",4047,201316,11,"ILE-DE-FRANCE","4",4,2013,16,2013-04-22
"485",4025,201317,11,"ILE-DE-FRANCE","246",246,2013,17,2013-04-29
"486",4003,201318,11,"ILE-DE-FRANCE","10",10,2013,18,2013-05-06
"487",3981,201319,11,"ILE-DE-FRANCE","3",3,2013,19,2013-05-13
"488",3959,201320,11,"ILE-DE-FRANCE","10",10,2013,20,2013-05-20
"489",3937,201321,11,"ILE-DE-FRANCE","16",16,2013,21,2013-05-27
"490",3915,201322,11,"ILE-DE-FRANCE","31",31,2013,22,2013-06-03
"491",3893,201323,11,"ILE-DE-FRANCE","5",5,2013,23,2013-06-10
"492",3871,201324,11,"ILE-DE-FRANCE","18",18,2013,24,2013-06-17
"493",3849,201325,11,"ILE-DE-FRANCE","6",6,2013,25,2013-06-24
"494",3827,201326,11,"ILE-DE-FRANCE","0",0,2013,26,2013-07-01
"495",3805,201327,11,"ILE-DE-FRANCE","0",0,2013,27,2013-07-08
"496",3783,201328,11,"ILE-DE-FRANCE","0",0,2013,28,2013-07-15
"497",3761,201329,11,"ILE-DE-FRANCE","0",0,2013,29,2013-07-22
"498",3739,201330,11,"ILE-DE-FRANCE","0",0,2013,30,2013-07-29
"499",3717,201331,11,"ILE-DE-FRANCE","0",0,2013,31,2013-08-05
"500",3695,201332,11,"ILE-DE-FRANCE","0",0,2013,32,2013-08-12
"501",3673,201333,11,"ILE-DE-FRANCE","0",0,2013,33,2013-08-19
"502",3651,201334,11,"ILE-DE-FRANCE","0",0,2013,34,2013-08-26
"503",3629,201335,11,"ILE-DE-FRANCE","0",0,2013,35,2013-09-02
"504",3607,201336,11,"ILE-DE-FRANCE","0",0,2013,36,2013-09-09
"505",3585,201337,11,"ILE-DE-FRANCE","8",8,2013,37,2013-09-16
"506",3563,201338,11,"ILE-DE-FRANCE","0",0,2013,38,2013-09-23
"507",3541,201339,11,"ILE-DE-FRANCE","0",0,2013,39,2013-09-30
"508",3519,201340,11,"ILE-DE-FRANCE","10",10,2013,40,2013-10-07
"509",3497,201341,11,"ILE-DE-FRANCE","11",11,2013,41,2013-10-14
"510",3475,201342,11,"ILE-DE-FRANCE","23",23,2013,42,2013-10-21
"511",3453,201343,11,"ILE-DE-FRANCE","12",12,2013,43,2013-10-28
"512",3431,201344,11,"ILE-DE-FRANCE","20",20,2013,44,2013-11-04
"513",3409,201345,11,"ILE-DE-FRANCE","28",28,2013,45,2013-11-11
"514",3387,201346,11,"ILE-DE-FRANCE","28",28,2013,46,2013-11-18
"515",3365,201347,11,"ILE-DE-FRANCE","15",15,2013,47,2013-11-25
"516",3343,201348,11,"ILE-DE-FRANCE","12",12,2013,48,2013-12-02
"517",3321,201349,11,"ILE-DE-FRANCE","10",10,2013,49,2013-12-09
"518",3299,201350,11,"ILE-DE-FRANCE","13",13,2013,50,2013-12-16
"519",3277,201351,11,"ILE-DE-FRANCE","49",49,2013,51,2013-12-23
"520",3255,201352,11,"ILE-DE-FRANCE","24",24,2013,52,2013-12-30
"521",7831,200953,11,"ILE-DE-FRANCE","145",145,2009,53,NA
"522",13573,200453,11,"ILE-DE-FRANCE","56",56,2004,53,NA
